instance_id,repetition,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coef-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,DIAMETER-mean,DIAMETER-coeff-variation,DIAMETER-min,DIAMETER-max,DIAMETER-entropy,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,SP-bias-mean,SP-bias-coeff-variation,SP-bias-min,SP-bias-max,SP-bias-q90,SP-bias-q10,SP-bias-q75,SP-bias-q25,SP-bias-q50,SP-unconstraint-mean,SP-unconstraint-coeff-variation,SP-unconstraint-min,SP-unconstraint-max,SP-unconstraint-q90,SP-unconstraint-q10,SP-unconstraint-q75,SP-unconstraint-q25,SP-unconstraint-q50,vars-reduced-depth-1,vars-reduced-depth-4,vars-reduced-depth-16,vars-reduced-depth-64,vars-reduced-depth-256,lobjois-mean-depth-over-vars,lobjois-log-num-nodes-over-vars
/scratch/manastac/benchmarks/instances/sat/data/SAT-encoding-crypto/sha256-33-128-preimage.cnf,1,17695.000000000,317626.000000000,13622.000000000,198471.000000000,0.299001615,0.600364789,0.068634712,0.391739059,0.608999852,0.000000000,1.000000000,2.188165449,0.000387314,0.251245615,0.000146821,0.000513875,1.606761174,0.000000000,0.009981307,0.106272453,0.000387314,0.627612301,0.000035270,0.001405747,4.196199490,0.074957106,0.068810187,0.000000000,0.500000000,2.716005976,0.000086965,0.543274603,0.000005039,0.000327504,3.211944354,0.271359544,0.000076238,0.456743208,0.000025193,0.000241849,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,7.752895753,0.055634422,7.000000000,8.000000000,0.559131416,1030.857142860,0.599565836,1968.571428570,0.441451952,2267.000000000,0.000000000,2314.000000000,0.921936201,0.890544411,0.904346544,0.260738247,724.600000000,0.017930314,2314.200000000,0.010847716,2322.000000000,2279.000000000,2334.000000000,0.094866544,0.108340382,0.811191837,0.004444661,0.150406342,0.785386784,0.000058751,0.794541465,0.306436197,0.014921164,0.225375091,0.050649488,0.134124254,0.027093779,0.937673175,0.000000629,0.218310800,0.061357449,0.000161874,0.038210819,0.007643091,0.019782660,0.000000000,0.000880928,0.000880928,0.000880928,0.000880928,0.023451035,0.081631011
/scratch/manastac/benchmarks/instances/sat/data/SAT-encoding-crypto/sha256-52-64-preimage.cnf,1,28620.000000000,527816.000000000,23445.000000000,367430.000000000,0.220729367,0.436507634,0.063808072,0.389723848,0.608502603,0.000000000,1.000000000,2.190679008,0.000229045,0.243203564,0.000085306,0.000298571,1.581202992,0.000000000,0.006950984,0.093887271,0.000229045,0.678188022,0.000016330,0.000887244,4.018911291,0.069280534,0.066896782,0.000000000,1.000000000,2.605869283,0.000048803,0.578201650,0.000002722,0.000182348,3.159985776,0.258277767,0.000043094,0.518526985,0.000013608,0.000136080,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,9.000000000,0.000000000,9.000000000,9.000000000,-0.000000000,2104.666666670,0.607504224,2628.000000000,0.866062269,3921.000000000,0.000000000,3921.000000000,1.299739948,0.843569437,0.993130433,0.309954425,1341.250000000,0.024284597,4008.750000000,0.007780882,4015.000000000,3967.000000000,4026.000000000,0.147425610,0.311789077,0.817323674,0.003953895,0.139837491,0.793255490,0.000012516,1.000000000,0.287083077,0.013542748,0.212228861,0.046371624,0.123647479,0.027461808,0.934127542,0.000000575,0.208634639,0.061129154,0.000150681,0.041656042,0.007664115,0.019149899,0.000000000,0.000213265,0.000213265,0.000213265,0.000213265,0.025387751,0.077921990
/scratch/manastac/benchmarks/instances/sat/data/SAT-encoding-crypto/sha256-45-128-preimage.cnf,1,24595.000000000,450418.000000000,19358.000000000,296522.000000000,0.270534146,0.519003649,0.065283520,0.390231159,0.609514685,0.000000000,1.000000000,2.190204687,0.000275795,0.245971620,0.000103316,0.000361608,1.590685185,0.000000000,0.008083717,0.098114137,0.000275795,0.670197491,0.000023607,0.001099413,4.100079074,0.070721110,0.066992613,0.000000000,0.454545455,2.641211837,0.000059723,0.574518908,0.000006745,0.000225953,3.189197779,0.262395370,0.000052700,0.506711903,0.000013490,0.000168622,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,8.000000000,0.000000000,8.000000000,8.000000000,-0.000000000,2410.200000000,1.205291788,2618.200000000,0.559091974,3265.000000000,0.000000000,3286.000000000,1.640055069,1.476029366,1.282083641,0.815965197,1490.666666670,0.698366933,2740.000000000,0.490316643,3281.500000000,0.000000000,3316.000000000,0.559110465,1.957891118,0.922787942,0.294662568,0.142867719,0.793326711,0.000083471,0.699470946,0.292996352,0.013701267,0.218035691,0.048493992,0.127327345,0.027237499,0.937301062,0.000000528,0.219491365,0.061246822,0.000149737,0.039761188,0.007669387,0.019391644,0.000000000,0.000619899,0.000619899,0.000619899,0.000619899,0.021193516,0.069110975
/scratch/manastac/benchmarks/instances/sat/data/SAT-encoding-crypto/sha256-43-32-preimage.cnf,1,23445.000000000,428190.000000000,19040.000000000,294421.000000000,0.231355042,0.454345988,0.064669300,0.389900225,0.608431734,0.000000000,1.000000000,2.189461254,0.000281444,0.244219992,0.000105042,0.000367647,1.584815086,0.000000000,0.007608153,0.095410993,0.000281444,0.658774480,0.000023775,0.001107258,4.067750115,0.071197872,0.068873239,0.000000000,0.555555556,2.643629404,0.000060532,0.562724845,0.000006793,0.000227565,3.188778858,0.260569049,0.000053203,0.497403229,0.000016982,0.000169825,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,8.041237113,0.024727310,8.000000000,9.000000000,0.171856027,1354.400000000,0.460664881,3234.600000000,0.009748508,3248.000000000,3195.000000000,3253.000000000,0.952594694,0.741305032,0.843755762,0.073201257,2335.000000000,1.494368528,2776.571428570,0.441126959,3222.000000000,0.000000000,3280.000000000,2.046844840,2.516761264,3.059941269,1.944131578,0.142749767,0.794989980,0.000000607,0.811751595,0.293372176,0.013524088,0.217426721,0.048023917,0.127023068,0.027212246,0.940196118,0.000000573,0.234546782,0.061232120,0.000151342,0.040032395,0.007585159,0.019124968,0.000000000,0.000157563,0.000735294,0.000735294,0.000735294,0.028540428,0.091350868
/scratch/manastac/benchmarks/instances/sat/data/SAT-encoding-crypto/sha256-32-16-preimage.cnf,1,17120.000000000,306448.000000000,13294.000000000,199322.000000000,0.287799007,0.537451962,0.066696100,0.390410850,0.608595802,0.000000000,1.000000000,2.188143083,0.000400630,0.246866543,0.000150444,0.000526553,1.595324216,0.000000000,0.009386821,0.099873571,0.000400630,0.605510219,0.000030102,0.001314456,4.155378808,0.075694865,0.073185369,0.000000000,0.696969697,2.742562992,0.000087763,0.526008967,0.000010034,0.000296003,3.200692224,0.265133804,0.000076588,0.445660517,0.000020068,0.000210714,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,7.449172577,0.066773841,7.000000000,8.000000000,0.687971391,725.250000000,0.044158096,2238.500000000,0.018302601,2248.000000000,2183.000000000,2269.000000000,0.573275458,0.226670163,0.816615921,0.008228232,862.000000000,0.567680246,1961.125000000,0.404378751,2250.500000000,0.000000000,2262.000000000,0.397222025,2.182007581,0.879284619,0.228960984,0.149976724,0.795235104,0.000003410,0.872897725,0.308617434,0.014567594,0.225617812,0.049789164,0.131715347,0.027016249,0.947921442,0.000004131,0.225956946,0.061280584,0.000162590,0.038542064,0.007423336,0.018954519,0.000000000,0.000150444,0.000150444,0.000150444,0.000150444,0.030490653,0.101477795
/scratch/manastac/benchmarks/instances/sat/data/SAT-encoding-crypto/sha256-42-4-preimage.cnf,1,22870.000000000,417096.000000000,18831.000000000,292289.000000000,0.214486751,0.426998621,0.064425962,0.389587540,0.607752582,0.000000000,1.000000000,2.188983329,0.000284818,0.244006178,0.000106208,0.000371727,1.583975621,0.000000000,0.007530218,0.095436366,0.000284818,0.650494227,0.000023949,0.001115334,4.046563613,0.073104752,0.072363990,0.000000000,0.743589744,2.685981114,0.000061041,0.557362991,0.000006843,0.000215540,3.171468358,0.259770296,0.000053526,0.493396592,0.000017106,0.000171064,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,8.033149171,0.022285903,8.000000000,9.000000000,0.145524091,1460.800000000,0.640966984,2570.000000000,0.559036122,3213.000000000,0.000000000,3216.000000000,1.027987808,0.918887263,0.936879353,0.271573496,1018.500000000,0.058348382,3226.500000000,0.014593222,3229.000000000,3167.000000000,3237.000000000,0.145617261,0.547097202,0.816793401,0.007417634,0.144800119,0.799977707,0.000010463,0.873208662,0.297011441,0.013236820,0.221744492,0.048088583,0.128766292,0.027178139,0.943942314,0.000000583,0.233010070,0.061193140,0.000152330,0.039993957,0.007510770,0.018769016,0.000000000,0.000849663,0.002920716,0.002920716,0.002920716,0.025043359,0.079078320
/scratch/manastac/benchmarks/instances/sat/data/SAT-encoding-crypto/sha256-34-0-preimage.cnf,1,18270.000000000,328564.000000000,14563.000000000,221033.000000000,0.254549200,0.486492967,0.065886089,0.390350913,0.607648356,0.000000000,1.000000000,2.187991035,0.000366627,0.245832479,0.000137334,0.000480670,1.590519727,0.000000000,0.008442178,0.098216103,0.000366627,0.616568152,0.000009048,0.001474893,4.118319707,0.075715337,0.075409993,0.000000000,1.000000000,2.737224730,0.000080024,0.532198164,0.000004524,0.000285025,3.196721194,0.264250135,0.000069602,0.458550394,0.000013573,0.000226211,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,7.932748538,0.042815840,7.000000000,9.000000000,0.429785124,835.714285714,0.177720460,2486.857142860,0.009746401,2476.000000000,2459.000000000,2497.000000000,0.672373387,0.486283678,0.825631094,0.019430724,758.285714286,0.023892501,2438.285714290,0.010693982,2434.000000000,2400.000000000,2466.000000000,0.102355723,0.360139478,0.810740771,0.006636333,0.148775340,0.800341998,0.000007140,1.000000000,0.307363686,0.013829045,0.224743255,0.049242760,0.130230021,0.027030505,0.954529494,0.000000601,0.331486675,0.061262668,0.000160367,0.038416454,0.007423409,0.018731348,0.000000000,0.000274669,0.000274669,0.000274669,0.000274669,0.025940250,0.103060545
/scratch/manastac/benchmarks/instances/sat/data/SAT-encoding-crypto/sha256-41-512-preimage.cnf,1,22295.000000000,406538.000000000,7109.000000000,72838.000000000,2.136165424,4.581399819,0.097600154,0.387743773,0.663661221,0.000000000,1.000000000,1.850977104,0.000640273,0.237617811,0.000281334,0.000984667,1.454723790,0.000000000,0.026469700,0.185384003,0.000640273,0.475376967,0.000082375,0.001221890,3.962931069,0.062859966,0.068485907,0.000000000,0.538461538,2.545606099,0.000184888,0.519355460,0.000027458,0.000480518,2.954630227,0.331475329,0.000184710,0.441868241,0.000054916,0.000370686,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,10.228122663,0.129162091,8.000000000,13.000000000,1.649133208,493.900000000,0.213068435,1254.100000000,0.020844165,1255.500000000,1215.000000000,1286.000000000,0.694685817,0.401120571,0.816971542,0.033383758,450.160000000,0.039424845,1263.480000000,0.024743162,1261.000000000,1221.000000000,1300.000000000,0.135672962,0.287546195,0.805305511,0.009526774,0.148247788,0.892516966,0.000048212,0.758903583,0.330679031,0.011660120,0.232497103,0.033637554,0.122456550,0.030442781,0.853840279,0.000012100,0.221036774,0.068234788,0.000232306,0.043290878,0.012197001,0.022486693,0.000703334,0.000703334,0.000703334,0.000703334,0.000703334,0.022505574,0.144876052
/scratch/manastac/benchmarks/instances/sat/data/SAT-encoding-crypto/sha256-21-8-preimage.cnf,1,10795.000000000,184714.000000000,7451.000000000,101612.000000000,0.448798819,0.817836476,0.073327953,0.392838116,0.607816311,0.000000000,1.000000000,2.178282397,0.000700375,0.254903338,0.000268420,0.000939471,1.620094567,0.000000000,0.013256308,0.114986419,0.000700375,0.546873697,0.000059048,0.001643507,4.285563424,0.085289471,0.079253792,0.000000000,0.696969697,2.893789548,0.000163273,0.498380546,0.000019683,0.000383813,3.211311912,0.281088848,0.000140241,0.406696023,0.000049207,0.000275558,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,7.569569570,0.076377243,7.000000000,9.000000000,0.844382670,380.806451613,0.064353826,1265.258064520,0.013666425,1264.000000000,1246.000000000,1281.000000000,0.614725115,0.201303332,0.815539268,0.010689211,380.607142857,0.167392470,1259.785714290,0.015468239,1254.000000000,1237.000000000,1286.000000000,0.162949246,1.436020301,0.813677413,0.019864340,0.166242874,0.779158470,0.000001560,0.873332704,0.334057493,0.016268302,0.248284304,0.055449493,0.148373419,0.028952037,0.929208497,0.000045862,0.194806593,0.066082157,0.000219512,0.039994128,0.008966750,0.020194643,0.000000000,0.001342102,0.001342102,0.001342102,0.001342102,0.032095781,0.124289510
/scratch/manastac/benchmarks/instances/sat/data/SAT-encoding-crypto/sha256-21-512-preimage.cnf,1,10795.000000000,185218.000000000,5096.000000000,50030.000000000,1.118328100,2.702138717,0.101858885,0.390936200,0.668862242,0.000000000,1.000000000,1.844570217,0.000881104,0.243538749,0.000392465,0.001373626,1.470196473,0.000000000,0.035278833,0.195382770,0.000881104,0.499571596,0.000059964,0.001778933,4.065128994,0.065186045,0.070765785,0.000000000,1.000000000,2.627585428,0.000260334,0.528684809,0.000039976,0.000739556,2.997277463,0.340235858,0.000261217,0.444314341,0.000079952,0.000539676,0.001821259,0.327804593,0.000079952,0.003078153,4.700572704,0.275807518,0.347307203,0.071843251,0.714285714,3.504855448,8.806084396,0.098075463,7.000000000,11.000000000,1.241455857,369.866666667,0.195303634,898.600000000,0.133163169,912.500000000,885.000000000,935.000000000,0.719271796,0.363782239,0.823302797,0.097276852,340.653846154,0.053648427,914.865384615,0.022818597,914.500000000,886.000000000,941.000000000,0.165823919,0.458644753,0.807299682,0.012569899,0.153112315,0.889610837,0.000000153,1.000000000,0.344971001,0.012568534,0.241448479,0.037155283,0.122037730,0.030833493,0.848181515,0.000001634,0.220216630,0.067753542,0.000235243,0.043871480,0.012417534,0.023491790,0.000000000,0.003335950,0.005690738,0.005690738,0.005690738,0.032443342,0.188422830
/scratch/manastac/benchmarks/instances/sat/data/SAT-encoding-crypto/sha256-45-2-preimage.cnf,1,24595.000000000,450292.000000000,20517.000000000,320465.000000000,0.198762002,0.405120684,0.064022592,0.389413434,0.608421476,0.000000000,1.000000000,2.189841170,0.000261786,0.243460870,0.000097480,0.000341180,1.581948369,0.000000000,0.007395503,0.094259904,0.000261786,0.657990777,0.000009361,0.001017272,4.019051032,0.072908589,0.072295183,0.000000000,1.000000000,2.673195090,0.000055892,0.563077264,0.000006241,0.000196589,3.168862101,0.258870704,0.000049027,0.501554028,0.000009361,0.000156023,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,8.752380952,0.049315644,8.000000000,9.000000000,0.559704252,1495.250000000,0.445916746,3469.500000000,0.009834941,3464.500000000,3434.000000000,3472.000000000,0.991792745,0.703028438,0.847365800,0.070116950,1142.000000000,0.075466677,3462.800000000,0.012666052,3470.000000000,3405.000000000,3478.000000000,0.167356732,0.753632916,0.817570596,0.010030066,0.144020456,0.799148883,0.000001588,1.000000000,0.294481194,0.013466002,0.220110137,0.048063399,0.128250999,0.027207466,0.942507891,0.000000575,0.217773124,0.061173481,0.000150950,0.040177876,0.007535237,0.018813134,0.000000000,0.000438661,0.000438661,0.000438661,0.000438661,0.021117095,0.078972173
/scratch/manastac/benchmarks/instances/sat/data/SAT-encoding-crypto/sha256-25-128-preimage.cnf,1,13095.000000000,229098.000000000,9300.000000000,126174.000000000,0.408064516,0.815730658,0.073707737,0.393662682,0.610705581,0.000000000,1.000000000,2.183180631,0.000557420,0.258084692,0.000215054,0.000752688,1.626345200,0.000000000,0.013251542,0.118788340,0.000557420,0.595544940,0.000023777,0.001513783,4.283983272,0.081322938,0.072054792,0.000000000,1.000000000,2.802266630,0.000131094,0.521519210,0.000007926,0.000356650,3.207340515,0.283402286,0.000114692,0.419980173,0.000023777,0.000245692,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,7.609907121,0.064512510,7.000000000,9.000000000,0.680269811,816.500000000,1.448300187,1487.437500000,0.267112718,1582.500000000,1546.000000000,1614.000000000,0.569574812,0.340008604,0.763104724,0.266848741,494.571428571,0.033363060,1592.285714290,0.007586206,1594.500000000,1580.000000000,1604.000000000,0.122822872,0.245498103,0.808837214,0.008617300,0.161778247,0.777075624,0.000003039,1.000000000,0.323784780,0.016462129,0.237656438,0.054077160,0.143570903,0.027419859,0.922769329,0.000023087,0.216332188,0.061481342,0.000193462,0.037697793,0.008355506,0.020077253,0.000000000,0.000537634,0.000860215,0.000860215,0.000860215,0.024214271,0.083500235
/scratch/manastac/benchmarks/instances/sat/data/SAT-encoding-crypto/sha256-16-4-preimage.cnf,1,7920.000000000,129380.000000000,4634.000000000,56772.000000000,0.709106603,1.278940323,0.081624745,0.394628137,0.605876736,0.000000000,1.000000000,2.161901725,0.001100116,0.262853655,0.000431593,0.001510574,1.644326342,0.000000000,0.019780878,0.133428451,0.001100116,0.584868944,0.000123300,0.002606919,4.271292544,0.100708773,0.086707968,0.000000000,0.466666667,2.989509484,0.000274398,0.534140432,0.000017614,0.000686958,3.246331795,0.299813288,0.000231677,0.450375783,0.000070457,0.000493201,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,8.162647512,0.088949073,7.000000000,10.000000000,1.089983393,207.424242424,0.102650255,798.909090909,0.025099264,796.500000000,772.000000000,826.000000000,0.666863605,0.198097414,0.809980005,0.013866761,222.892307692,0.048236892,797.507692308,0.024265724,797.000000000,775.000000000,818.000000000,0.200396835,0.315040010,0.815208474,0.014851278,0.184339458,0.748789476,0.000000183,0.749634580,0.366378451,0.020165269,0.269015874,0.066487359,0.165156653,0.040009690,0.964830558,0.000054810,0.321556435,0.098729176,0.000270157,0.058866174,0.012169221,0.032087308,0.000000000,0.001942167,0.028485110,0.028485110,0.028485110,0.033757121,0.167393599
/scratch/manastac/benchmarks/instances/sat/data/SAT-encoding-crypto/sha256-60-0-preimage.cnf,1,33220.000000000,616280.000000000,28612.000000000,456018.000000000,0.161051307,0.351437882,0.062743137,0.389095919,0.608004871,0.000000000,1.000000000,2.190774170,0.000188419,0.241540194,0.000069901,0.000244653,1.575305986,0.000000000,0.006449307,0.091323150,0.000188419,0.679673612,0.000013157,0.000714884,3.928540140,0.071210397,0.070742595,0.000000000,1.000000000,2.630297593,0.000039729,0.580162580,0.000002193,0.000138152,3.131010744,0.255792535,0.000034989,0.526470132,0.000010964,0.000109645,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,9.431952663,0.052518067,9.000000000,10.000000000,0.683857498,2229.500000000,0.441168662,4849.500000000,0.003353636,4849.500000000,4838.000000000,4838.000000000,1.091151182,0.811354537,0.854478621,0.069229744,1687.000000000,0.094770645,4821.000000000,0.008195290,4822.000000000,4781.000000000,4822.000000000,0.226502331,0.586373674,0.823548459,0.016743211,0.142230725,0.791903476,0.000011643,1.000000000,0.287113233,0.014248540,0.212533464,0.044079965,0.124353558,0.029274489,0.903703742,0.000001341,0.233647175,0.063095185,0.000240404,0.046187034,0.008282705,0.021372577,0.000000000,0.000000000,0.000139801,0.000139801,0.000139801,0.021285746,0.066134668
/scratch/manastac/benchmarks/instances/sat/data/SAT-encoding-crypto/sha256-53-128-preimage.cnf,1,29195.000000000,538946.000000000,23147.000000000,361246.000000000,0.261286560,0.491908561,0.064075450,0.389771737,0.609725490,0.000000000,1.000000000,2.191714258,0.000231562,0.243834876,0.000086404,0.000302415,1.583909040,0.000000000,0.007227762,0.094556064,0.000231562,0.683637724,0.000016609,0.000902432,4.041078341,0.069523464,0.066896355,0.000000000,1.000000000,2.612328762,0.000049528,0.584037985,0.000002768,0.000185469,3.172104676,0.259158579,0.000043809,0.523253204,0.000011073,0.000138410,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,8.504329004,0.058791382,8.000000000,9.000000000,0.693109700,1477.000000000,0.228869288,3908.000000000,0.006210164,3901.000000000,3888.000000000,3901.000000000,0.813834161,0.504623853,0.827370911,0.030078152,3320.000000000,1.481512174,3292.166666670,0.490007080,3929.000000000,0.000000000,3990.000000000,0.102215740,0.490358908,0.679788732,0.489923511,0.140318617,0.794405011,0.000008837,1.000000000,0.288499535,0.013136665,0.214217265,0.047153563,0.124446161,0.027358093,0.934593195,0.000000553,0.222046432,0.061192574,0.000143961,0.041851314,0.007731879,0.019417260,0.000000000,0.000475224,0.000475224,0.000475224,0.000475224,0.023277405,0.065606124
/scratch/manastac/benchmarks/instances/sat/data/SAT-encoding-crypto/sha256-57-8-preimage.cnf,1,31495.000000000,583090.000000000,26932.000000000,427328.000000000,0.169426704,0.364502209,0.063024188,0.389204545,0.608468442,0.000000000,1.000000000,2.191027325,0.000200026,0.241997965,0.000074261,0.000259914,1.576859140,0.000000000,0.006615527,0.092219560,0.000200026,0.678152918,0.000014041,0.000762880,3.949694312,0.070887846,0.069726960,0.000000000,0.696969697,2.628030277,0.000042246,0.578307246,0.000004680,0.000147428,3.138773316,0.256208346,0.000037230,0.523215630,0.000011701,0.000117006,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,9.000000000,0.000000000,9.000000000,9.000000000,-0.000000000,2664.500000000,0.578264468,4627.000000000,0.007029806,4627.000000000,4604.000000000,4604.000000000,1.501743836,0.800853375,0.895920872,0.117387490,2422.666666670,0.647163611,3004.333333330,0.866057786,4484.000000000,0.000000000,4484.000000000,0.931490930,1.468862285,1.003831089,0.321427618,0.142293710,0.788823483,0.000008853,0.878471627,0.287606656,0.014248588,0.212768204,0.044163871,0.124252671,0.029282166,0.903947585,0.000001403,0.222430924,0.063094272,0.000242802,0.046188199,0.008308895,0.021242803,0.000000000,0.000037131,0.000111392,0.000111392,0.000111392,0.025521419,0.079380318
/scratch/manastac/benchmarks/instances/sat/data/SAT-encoding-crypto/sha256-49-8-preimage.cnf,1,26895.000000000,494562.000000000,22623.000000000,355211.000000000,0.188834372,0.392304855,0.063688906,0.389270938,0.608485435,0.000000000,1.000000000,2.190211763,0.000237642,0.242979112,0.000088406,0.000309420,1.580418269,0.000000000,0.007145049,0.093662640,0.000237642,0.667210050,0.000016891,0.000917764,3.997238576,0.071905991,0.070804698,0.000000000,0.696969697,2.653513671,0.000050540,0.569464380,0.000008446,0.000177359,3.150985815,0.257922756,0.000044440,0.510615360,0.000014076,0.000140761,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,8.643646409,0.055407334,8.000000000,9.000000000,0.651291284,1341.333333330,0.134947223,3816.333333330,0.014618296,3793.000000000,3776.000000000,3793.000000000,0.710780023,0.454897559,0.820250233,0.021115437,1354.200000000,0.191307717,3849.200000000,0.014091772,3837.000000000,3789.000000000,3881.000000000,0.283950436,1.266015069,0.826496492,0.018395843,0.142526249,0.800889096,0.000012408,0.873216730,0.292144224,0.013216696,0.216282272,0.047748192,0.126992500,0.027279061,0.939647283,0.000000555,0.218395706,0.061173449,0.000148851,0.040805567,0.007588022,0.019012116,0.000000000,0.001458692,0.001989126,0.001989126,0.001989126,0.023999719,0.083917979
/scratch/manastac/benchmarks/instances/sat/data/SAT-encoding-crypto/sha256-20-64-preimage.cnf,1,10220.000000000,173704.000000000,6459.000000000,83147.000000000,0.582288280,1.089119271,0.077681696,0.394653989,0.608897116,0.000000000,1.000000000,2.169663721,0.000794693,0.260477170,0.000309645,0.001083759,1.634961498,0.000000000,0.015935632,0.126703309,0.000794693,0.573069667,0.000084188,0.001779980,4.317079484,0.086014237,0.076008225,0.000000000,0.500000000,2.869787899,0.000192501,0.514320474,0.000012027,0.000469049,3.247743455,0.291050790,0.000167006,0.413729089,0.000048108,0.000336753,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,7.895410886,0.072113040,7.000000000,9.000000000,0.853424857,347.761904762,0.240851252,1104.619047620,0.023494986,1107.500000000,1073.000000000,1129.000000000,0.652479657,0.418411782,0.816386007,0.031995012,340.625000000,0.180908703,1105.718750000,0.024141113,1105.500000000,1076.000000000,1142.000000000,0.195415354,1.385053924,0.816163383,0.023084516,0.168679143,0.776847013,0.000015200,0.805017609,0.338779151,0.015859739,0.253180295,0.055573751,0.148089468,0.030422990,0.924841751,0.000038403,0.237253298,0.071872286,0.000244106,0.041435755,0.009697747,0.020913589,0.000000000,0.000928936,0.000928936,0.000928936,0.000928936,0.029116397,0.120843997
