id,instance name
61,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/15_rule/SAT_dat.k75.cnf
62,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/1_13/IBM_FV_2004_rule_batch_1_13_SAT_dat.k95.cnf
63,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/2_17_2/IBM_FV_2004_rule_batch_2_17_2_SAT_dat.k55.cnf
64,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/16_2_rule_6/SAT_dat.k75.cnf
65,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_24/SAT_dat.k85.cnf
66,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/2_17_1/IBM_FV_2004_rule_batch_2_17_1_SAT_dat.k15.cnf
67,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/26_rule/SAT_dat.k1.cnf
68,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_8/SAT_dat.k80.cnf
69,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/09_rule/SAT_dat.k70.cnf
70,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/18/IBM_FV_2004_rule_batch_18_SAT_dat.k65.cnf
71,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/26/IBM_FV_2004_rule_batch_26_SAT_dat.k100.cnf
72,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/12_rule/SAT_dat.k45.cnf
73,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/31_1_rule_2/SAT_dat.k45.cnf
74,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/12/IBM_FV_2004_rule_batch_12_SAT_dat.k55.cnf
75,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/09_rule/SAT_dat.k40.cnf
76,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/05_rule/SAT_dat.k75.cnf
77,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/16_2_rule_5/SAT_dat.k90.cnf
78,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_22/SAT_dat.k75.cnf
79,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_8/SAT_dat.k70.cnf
80,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_24/SAT_dat.k60.cnf
81,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/15/IBM_FV_2004_rule_batch_15_SAT_dat.k30.cnf
82,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/2_17_2/IBM_FV_2004_rule_batch_2_17_2_SAT_dat.k20.cnf
83,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/1_14/IBM_FV_2004_rule_batch_1_14_SAT_dat.k85.cnf
84,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/18/IBM_FV_2004_rule_batch_18_SAT_dat.k60.cnf
85,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/03/IBM_FV_2004_rule_batch_03_SAT_dat.k20.cnf
86,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/3_16_2/IBM_FV_2004_rule_batch_3_16_2_SAT_dat.k90.cnf
87,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/3_16_2/IBM_FV_2004_rule_batch_3_16_2_SAT_dat.k50.cnf
88,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/1_17_2/IBM_FV_2004_rule_batch_1_17_2_SAT_dat.k75.cnf
89,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/05_rule/SAT_dat.k15.cnf
90,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/2_31_2/IBM_FV_2004_rule_batch_2_31_2_SAT_dat.k50.cnf
91,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/1_17_2/IBM_FV_2004_rule_batch_1_17_2_SAT_dat.k30.cnf
92,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/2_31_2/IBM_FV_2004_rule_batch_2_31_2_SAT_dat.k40.cnf
93,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/12/IBM_FV_2004_rule_batch_12_SAT_dat.k30.cnf
94,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/18_rule/SAT_dat.k100.cnf
95,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_22/SAT_dat.k20.cnf
96,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/2_31_2/IBM_FV_2004_rule_batch_2_31_2_SAT_dat.k30.cnf
97,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_7/SAT_dat.k50.cnf
98,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/12/IBM_FV_2004_rule_batch_12_SAT_dat.k90.cnf
99,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_24/SAT_dat.k95.cnf
100,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_24/SAT_dat.k20.cnf
101,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/12/IBM_FV_2004_rule_batch_12_SAT_dat.k25.cnf
102,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/18/IBM_FV_2004_rule_batch_18_SAT_dat.k55.cnf
103,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/05_rule/SAT_dat.k20.cnf
104,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/26/IBM_FV_2004_rule_batch_26_SAT_dat.k35.cnf
105,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/2_14/IBM_FV_2004_rule_batch_2_14_SAT_dat.k20.cnf
106,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/1_14/IBM_FV_2004_rule_batch_1_14_SAT_dat.k45.cnf
107,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/14_rule_2/SAT_dat.k90.cnf
108,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/05_rule/SAT_dat.k30.cnf
109,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/16_2_rule_6/SAT_dat.k30.cnf
110,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/1_17_2/IBM_FV_2004_rule_batch_1_17_2_SAT_dat.k35.cnf
111,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/2_17_2/IBM_FV_2004_rule_batch_2_17_2_SAT_dat.k30.cnf
112,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/24_1_rule_3/SAT_dat.k95.cnf
113,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/21_rule/SAT_dat.k55.cnf
114,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/26_rule/SAT_dat.k85.cnf
115,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/09_rule/SAT_dat.k30.cnf
116,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/28_rule/SAT_dat.k50.cnf
117,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/18_rule/SAT_dat.k15.cnf
118,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/1_17_2/IBM_FV_2004_rule_batch_1_17_2_SAT_dat.k85.cnf
119,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/31_1_rule_2/SAT_dat.k80.cnf
120,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/18_rule/SAT_dat.k60.cnf
121,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/26/IBM_FV_2004_rule_batch_26_SAT_dat.k85.cnf
122,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/14_rule_2/SAT_dat.k25.cnf
123,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/15_rule/SAT_dat.k25.cnf
124,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/04_rule/SAT_dat.k55.cnf
125,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/2_17_1/IBM_FV_2004_rule_batch_2_17_1_SAT_dat.k35.cnf
126,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/21_rule/SAT_dat.k15.cnf
127,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/2_17_1/IBM_FV_2004_rule_batch_2_17_1_SAT_dat.k60.cnf
128,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/2_17_2/IBM_FV_2004_rule_batch_2_17_2_SAT_dat.k15.cnf
129,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/18/IBM_FV_2004_rule_batch_18_SAT_dat.k75.cnf
130,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/18_rule/SAT_dat.k35.cnf
131,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/1_17_2/IBM_FV_2004_rule_batch_1_17_2_SAT_dat.k45.cnf
132,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/26/IBM_FV_2004_rule_batch_26_SAT_dat.k80.cnf
133,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/16_2_rule_3/SAT_dat.k60.cnf
134,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/26/IBM_FV_2004_rule_batch_26_SAT_dat.k90.cnf
135,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/2_17_2/IBM_FV_2004_rule_batch_2_17_2_SAT_dat.k80.cnf
136,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/2_31_2/IBM_FV_2004_rule_batch_2_31_2_SAT_dat.k15.cnf
137,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/05_rule/SAT_dat.k45.cnf
138,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_7/SAT_dat.k55.cnf
139,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_8/SAT_dat.k60.cnf
140,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/2_14/IBM_FV_2004_rule_batch_2_14_SAT_dat.k75.cnf
141,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/04_rule/SAT_dat.k30.cnf
142,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/16_2_rule_6/SAT_dat.k1.cnf
143,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/12/IBM_FV_2004_rule_batch_12_SAT_dat.k100.cnf
144,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/18_rule/SAT_dat.k20.cnf
145,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/25_rule/SAT_dat.k20.cnf
146,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/16_2_rule_5/SAT_dat.k30.cnf
147,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_22/SAT_dat.k15.cnf
148,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/22_rule/SAT_dat.k70.cnf
149,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/12_rule/SAT_dat.k95.cnf
150,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/18_rule/SAT_dat.k95.cnf
151,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/26_rule/SAT_dat.k20.cnf
152,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/2_31_2/IBM_FV_2004_rule_batch_2_31_2_SAT_dat.k70.cnf
153,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/14_rule_2/SAT_dat.k70.cnf
154,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/02_2/IBM_FV_2004_rule_batch_02_2_SAT_dat.k15.cnf
155,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_22/SAT_dat.k25.cnf
156,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/05_rule/SAT_dat.k70.cnf
157,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/21_rule/SAT_dat.k85.cnf
158,/scratch/manastac/benchmarks/instances/sat/data/IBM-CSSC14/instances/Sat_Data/bench/HW-verification/40randomsets/15_rule/SAT_dat.k55.cnf
