id,instance name
97,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s12678-b18-h40-n5.lp
98,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s12678-b20-h40-n5.lp
99,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s137205-b04-h40-n5.lp
100,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s137205-b06-h40-n5.lp
101,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s137205-b08-h40-n5.lp
102,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s137205-b10-h40-n5.lp
103,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s137205-b12-h40-n5.lp
104,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s137205-b14-h40-n5.lp
105,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s137205-b16-h40-n5.lp
106,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s137205-b18-h40-n5.lp
107,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s137205-b20-h40-n5.lp
108,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s146456-b04-h40-n5.lp
109,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s146456-b06-h40-n5.lp
110,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s146456-b08-h40-n5.lp
111,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s146456-b10-h40-n5.lp
112,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s146456-b12-h40-n5.lp
113,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s146456-b14-h40-n5.lp
114,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s146456-b16-h40-n5.lp
115,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s146456-b18-h40-n5.lp
116,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s146456-b20-h40-n5.lp
117,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s152099-b04-h40-n5.lp
118,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s152099-b06-h40-n5.lp
119,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s152099-b08-h40-n5.lp
120,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s152099-b10-h40-n5.lp
121,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s152099-b12-h40-n5.lp
122,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s152099-b14-h40-n5.lp
123,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s152099-b16-h40-n5.lp
124,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s152099-b18-h40-n5.lp
125,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s152099-b20-h40-n5.lp
126,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s172599-b04-h40-n5.lp
127,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s172599-b06-h40-n5.lp
128,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s172599-b08-h40-n5.lp
129,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s172599-b10-h40-n5.lp
130,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s172599-b12-h40-n5.lp
131,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s172599-b14-h40-n5.lp
132,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s172599-b16-h40-n5.lp
133,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s172599-b18-h40-n5.lp
134,/home/manastac/benchmarks/instances/mip/data/RCW2/map1352-s172599-b20-h40-n5.lp
135,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s108201-b04-h40-n5.lp
136,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s108201-b06-h40-n5.lp
137,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s108201-b08-h40-n5.lp
138,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s108201-b10-h40-n5.lp
139,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s108201-b12-h40-n5.lp
140,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s108201-b14-h40-n5.lp
141,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s108201-b16-h40-n5.lp
142,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s108201-b18-h40-n5.lp
143,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s108201-b20-h40-n5.lp
144,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s108202-b04-h40-n5.lp
145,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s108202-b06-h40-n5.lp
146,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s108202-b08-h40-n5.lp
147,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s108202-b10-h40-n5.lp
148,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s108202-b12-h40-n5.lp
149,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s108202-b14-h40-n5.lp
150,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s108202-b16-h40-n5.lp
151,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s108202-b18-h40-n5.lp
152,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s108202-b20-h40-n5.lp
153,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s112475-b04-h40-n5.lp
154,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s112475-b06-h40-n5.lp
155,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s112475-b08-h40-n5.lp
156,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s112475-b10-h40-n5.lp
157,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s112475-b12-h40-n5.lp
158,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s112475-b14-h40-n5.lp
159,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s112475-b16-h40-n5.lp
160,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s112475-b18-h40-n5.lp
161,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s112475-b20-h40-n5.lp
162,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s113246-b04-h40-n5.lp
163,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s113246-b06-h40-n5.lp
164,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s113246-b08-h40-n5.lp
165,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s113246-b10-h40-n5.lp
166,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s113246-b12-h40-n5.lp
167,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s113246-b14-h40-n5.lp
168,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s113246-b16-h40-n5.lp
169,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s113246-b18-h40-n5.lp
170,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s113246-b20-h40-n5.lp
171,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s124895-b04-h40-n5.lp
172,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s124895-b06-h40-n5.lp
173,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s124895-b08-h40-n5.lp
174,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s124895-b10-h40-n5.lp
175,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s124895-b12-h40-n5.lp
176,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s124895-b14-h40-n5.lp
177,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s124895-b16-h40-n5.lp
178,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s124895-b18-h40-n5.lp
179,/home/manastac/benchmarks/instances/mip/data/RCW2/map1356-s124895-b20-h40-n5.lp
180,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s106136-b04-h40-n5.lp
181,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s106136-b06-h40-n5.lp
182,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s106136-b08-h40-n5.lp
183,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s106136-b10-h40-n5.lp
184,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s106136-b12-h40-n5.lp
185,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s106136-b14-h40-n5.lp
186,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s106136-b16-h40-n5.lp
187,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s106136-b18-h40-n5.lp
188,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s106136-b20-h40-n5.lp
189,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s111981-b04-h40-n5.lp
190,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s111981-b06-h40-n5.lp
191,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s111981-b08-h40-n5.lp
192,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s111981-b10-h40-n5.lp
193,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s111981-b12-h40-n5.lp
194,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s111981-b14-h40-n5.lp
195,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s111981-b16-h40-n5.lp
196,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s111981-b18-h40-n5.lp
197,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s111981-b20-h40-n5.lp
198,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s118148-b04-h40-n5.lp
199,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s118148-b06-h40-n5.lp
200,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s118148-b08-h40-n5.lp
201,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s118148-b10-h40-n5.lp
202,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s118148-b12-h40-n5.lp
203,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s118148-b14-h40-n5.lp
204,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s118148-b16-h40-n5.lp
205,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s118148-b18-h40-n5.lp
206,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s118148-b20-h40-n5.lp
207,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s134870-b04-h40-n5.lp
208,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s134870-b06-h40-n5.lp
209,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s134870-b08-h40-n5.lp
210,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s134870-b10-h40-n5.lp
211,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s134870-b12-h40-n5.lp
212,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s134870-b14-h40-n5.lp
213,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s134870-b16-h40-n5.lp
214,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s134870-b18-h40-n5.lp
215,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s134870-b20-h40-n5.lp
216,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s147847-b04-h40-n5.lp
217,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s147847-b06-h40-n5.lp
218,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s147847-b08-h40-n5.lp
219,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s147847-b10-h40-n5.lp
220,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s147847-b12-h40-n5.lp
221,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s147847-b14-h40-n5.lp
222,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s147847-b16-h40-n5.lp
223,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s147847-b18-h40-n5.lp
224,/home/manastac/benchmarks/instances/mip/data/RCW2/map1404-s147847-b20-h40-n5.lp
225,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s108589-b04-h40-n5.lp
226,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s108589-b06-h40-n5.lp
227,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s108589-b08-h40-n5.lp
228,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s108589-b10-h40-n5.lp
229,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s108589-b12-h40-n5.lp
230,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s108589-b14-h40-n5.lp
231,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s108589-b16-h40-n5.lp
232,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s108589-b18-h40-n5.lp
233,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s108589-b20-h40-n5.lp
234,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s112596-b04-h40-n5.lp
235,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s112596-b06-h40-n5.lp
236,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s112596-b08-h40-n5.lp
237,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s112596-b10-h40-n5.lp
238,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s112596-b12-h40-n5.lp
239,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s112596-b14-h40-n5.lp
240,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s112596-b16-h40-n5.lp
241,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s112596-b18-h40-n5.lp
242,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s112596-b20-h40-n5.lp
243,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s118112-b04-h40-n5.lp
244,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s118112-b06-h40-n5.lp
245,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s118112-b08-h40-n5.lp
246,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s118112-b10-h40-n5.lp
247,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s118112-b12-h40-n5.lp
248,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s118112-b14-h40-n5.lp
249,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s118112-b16-h40-n5.lp
250,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s118112-b18-h40-n5.lp
251,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s118112-b20-h40-n5.lp
252,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s163153-b04-h40-n5.lp
253,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s163153-b06-h40-n5.lp
254,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s163153-b08-h40-n5.lp
255,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s163153-b10-h40-n5.lp
256,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s163153-b12-h40-n5.lp
257,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s163153-b14-h40-n5.lp
258,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s163153-b16-h40-n5.lp
259,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s163153-b18-h40-n5.lp
260,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s163153-b20-h40-n5.lp
261,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s173282-b04-h40-n5.lp
262,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s173282-b06-h40-n5.lp
263,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s173282-b08-h40-n5.lp
264,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s173282-b10-h40-n5.lp
265,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s173282-b12-h40-n5.lp
266,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s173282-b14-h40-n5.lp
267,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s173282-b16-h40-n5.lp
268,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s173282-b18-h40-n5.lp
269,/home/manastac/benchmarks/instances/mip/data/RCW2/map2714-s173282-b20-h40-n5.lp
270,/home/manastac/benchmarks/instances/mip/data/RCW2/map3889-s13370-b04-h40-n5.lp
271,/home/manastac/benchmarks/instances/mip/data/RCW2/map3889-s13370-b06-h40-n5.lp
272,/home/manastac/benchmarks/instances/mip/data/RCW2/map3889-s13370-b08-h40-n5.lp
273,/home/manastac/benchmarks/instances/mip/data/RCW2/map3889-s13370-b10-h40-n5.lp
274,/home/manastac/benchmarks/instances/mip/data/RCW2/map3889-s13370-b12-h40-n5.lp
275,/home/manastac/benchmarks/instances/mip/data/RCW2/map3889-s13370-b14-h40-n5.lp
276,/home/manastac/benchmarks/instances/mip/data/RCW2/map3889-s13370-b16-h40-n5.lp
277,/home/manastac/benchmarks/instances/mip/data/RCW2/map3889-s13370-b18-h40-n5.lp
278,/home/manastac/benchmarks/instances/mip/data/RCW2/map3889-s13370-b20-h40-n5.lp
279,/home/manastac/benchmarks/instances/mip/data/RCW2/map3889-s141370-b04-h40-n5.lp
280,/home/manastac/benchmarks/instances/mip/data/RCW2/map3889-s141370-b06-h40-n5.lp
281,/home/manastac/benchmarks/instances/mip/data/RCW2/map3889-s141370-b08-h40-n5.lp
282,/home/manastac/benchmarks/instances/mip/data/RCW2/map3889-s141370-b10-h40-n5.lp
283,/home/manastac/benchmarks/instances/mip/data/RCW2/map3889-s141370-b12-h40-n5.lp
284,/home/manastac/benchmarks/instances/mip/data/RCW2/map3889-s141370-b14-h40-n5.lp
285,/home/manastac/benchmarks/instances/mip/data/RCW2/map3889-s141370-b16-h40-n5.lp
286,/home/manastac/benchmarks/instances/mip/data/RCW2/map3889-s141370-b18-h40-n5.lp
287,/home/manastac/benchmarks/instances/mip/data/RCW2/map3889-s141370-b20-h40-n5.lp
288,/home/manastac/benchmarks/instances/mip/data/RCW2/map3889-s14835-b04-h40-n5.lp
289,/home/manastac/benchmarks/instances/mip/data/RCW2/map3889-s14835-b06-h40-n5.lp
290,/home/manastac/benchmarks/instances/mip/data/RCW2/map3889-s14835-b08-h40-n5.lp
